timestamp,value,usdt,sol,price
1705460400000,1009.641082,1009.641082,0.00000000,99.960000
1705464000000,1009.617515,1004.636082,0.05013519,99.360000
1705467600000,1009.504697,999.631082,0.10077174,97.980000
1705471200000,1009.552060,999.631082,0.10077174,98.450000
1705474800000,1009.362835,989.621082,0.20285401,97.320000
1705478400000,1009.486576,989.621082,0.20285401,97.930000
1705482000000,1009.734058,989.621082,0.20285401,99.150000
1705485600000,1010.293935,989.621082,0.20285401,101.910000
1705489200000,1010.295553,1010.295553,0.00000000,102.020000
1705492800000,1010.295553,1010.295553,0.00000000,102.350000
1705496400000,1010.274132,1005.290553,0.04929356,101.100000
1705500000000,1010.285963,1005.290553,0.04929356,101.340000
1705503600000,1010.124388,995.280553,0.14936441,99.380000
1705507200000,1010.024314,995.280553,0.14936441,98.710000
1705510800000,1010.084060,995.280553,0.14936441,99.110000
1705514400000,1010.263297,995.280553,0.14936441,100.310000
1705518000000,1010.334992,995.280553,0.14936441,100.790000
1705521600000,1010.402206,995.280553,0.14936441,101.240000
1705525200000,1010.502280,995.280553,0.14936441,101.910000
1705528800000,1010.379740,990.275553,0.19865797,101.200000
1705532400000,1010.558532,990.275553,0.19865797,102.100000
1705536000000,1010.298780,985.270553,0.24795152,100.940000
1705539600000,1010.131654,980.265553,0.29773802,100.310000
1705543200000,1010.328161,980.265553,0.29773802,100.970000
1705546800000,1009.981727,975.260553,0.34752451,99.910000
1705550400000,1010.009529,975.260553,0.34752451,99.990000
1705554000000,1010.256272,975.260553,0.34752451,100.700000
1705557600000,1010.475212,975.260553,0.34752451,101.330000
1705561200000,1010.277123,975.260553,0.34752451,100.760000
1705564800000,1010.252796,975.260553,0.34752451,100.690000
1705568400000,1009.974734,970.255553,0.39731100,99.970000
1705572000000,1009.334221,965.250553,0.44759536,98.490000
1705575600000,1009.544590,965.250553,0.44759536,98.960000
1705579200000,1009.360552,960.245553,0.49832588,98.560000
1705582800000,1009.425335,960.245553,0.49832588,98.690000
1705586400000,1009.674498,960.245553,0.49832588,99.190000
1705590000000,1009.185345,955.240553,0.54905640,98.250000
1705593600000,1007.622185,942.728053,0.67817046,95.690000
1705597200000,1007.484703,935.220553,0.75661343,95.510000
1705600800000,1006.990404,932.718053,0.78296806,94.860000
1705604400000,1004.789402,915.200553,0.96999619,92.360000
1705608000000,1006.195896,915.200553,0.96999619,93.810000
1705611600000,1006.515995,915.200553,0.96999619,94.140000
1705615200000,1007.020393,915.200553,0.96999619,94.660000
1705618800000,1006.768194,915.200553,0.96999619,94.400000
1705622400000,1006.477195,915.200553,0.96999619,94.100000
1705626000000,1005.906157,910.195553,1.02331448,93.530000
1705629600000,1004.882262,905.190553,1.07716595,92.550000
1705633200000,1005.463932,905.190553,1.07716595,93.090000
1705636800000,1006.207176,905.190553,1.07716595,93.780000
1705640400000,1006.508783,905.190553,1.07716595,94.060000
1705644000000,1007.575177,905.190553,1.07716595,95.050000
1705647600000,1006.943828,900.185553,1.12995633,94.480000
1705651200000,1007.079422,900.185553,1.12995633,94.600000
1705654800000,1007.045524,900.185553,1.12995633,94.570000
1705658400000,1007.554004,900.185553,1.12995633,95.020000
1705662000000,1007.282814,900.185553,1.12995633,94.780000
1705665600000,1006.607121,895.180553,1.18274671,94.210000
1705669200000,1006.618949,895.180553,1.18274671,94.220000
1705672800000,1004.732911,885.170553,1.28991647,92.690000
1705676400000,1002.763802,877.663053,1.37171873,91.200000
1705680000000,998.650889,860.145553,1.56644804,88.420000
1705683600000,1003.350233,860.145553,1.56644804,91.420000
1705687200000,1006.013195,860.145553,1.56644804,93.120000
1705690800000,1007.579643,860.145553,1.56644804,94.120000
1705694400000,1005.752893,850.135553,1.67330473,93.000000
1705698000000,1006.756876,850.135553,1.67330473,93.600000
1705701600000,1006.489147,850.135553,1.67330473,93.440000
1705705200000,1006.790342,850.135553,1.67330473,93.620000
1705708800000,1004.230272,840.125553,1.78122998,92.130000
1705712400000,1007.293988,840.125553,1.78122998,93.850000
1705716000000,1006.599308,840.125553,1.78122998,93.460000
1705719600000,1006.813055,840.125553,1.78122998,93.580000
1705723200000,1005.878594,835.120553,1.83492414,93.060000
1705726800000,1005.034529,835.120553,1.83492414,92.600000
1705730400000,1004.704243,835.120553,1.83492414,92.420000
1705734000000,1003.728920,830.115553,1.88915524,91.900000
1705737600000,1003.596679,830.115553,1.88915524,91.830000
1705741200000,1002.652102,830.115553,1.88915524,91.330000
1705744800000,1003.823378,830.115553,1.88915524,91.950000
1705748400000,1003.880053,830.115553,1.88915524,91.980000
1705752000000,1003.766703,830.115553,1.88915524,91.920000
1705755600000,1004.031185,830.115553,1.88915524,92.060000
1705759200000,1002.221893,825.110553,1.94392865,91.110000
1705762800000,1001.697032,825.110553,1.94392865,90.840000
1705766400000,1002.105257,825.110553,1.94392865,91.050000
1705770000000,1004.107504,825.110553,1.94392865,92.080000
1705773600000,1004.243579,825.110553,1.94392865,92.150000
1705777200000,1003.971429,825.110553,1.94392865,92.010000
1705780800000,1005.409936,825.110553,1.94392865,92.750000
1705784400000,1005.273861,825.110553,1.94392865,92.680000
1705788000000,1006.129190,825.110553,1.94392865,93.120000
1705791600000,1005.644760,820.105553,1.99762281,92.880000
1705795200000,1004.166519,820.105553,1.99762281,92.140000
1705798800000,1004.186496,820.105553,1.99762281,92.150000
1705802400000,1005.544879,820.105553,1.99762281,92.830000
1705806000000,1005.724665,820.105553,1.99762281,92.920000
1705809600000,1004.705877,820.105553,1.99762281,92.410000
1705813200000,1004.186496,820.105553,1.99762281,92.150000
1705816800000,1003.853736,815.100553,2.05188806,91.990000
1705820400000,1004.592416,815.100553,2.05188806,92.350000
1705824000000,1004.961756,815.100553,2.05188806,92.530000
1705827600000,1006.459634,815.100553,2.05188806,93.260000
1705831200000,1007.075200,815.100553,2.05188806,93.560000
1705834800000,1006.254445,815.100553,2.05188806,93.160000
1705838400000,1006.151851,815.100553,2.05188806,93.110000
1705842000000,1006.870012,815.100553,2.05188806,93.460000
1705845600000,1006.849493,815.100553,2.05188806,93.450000
1705849200000,1004.865036,810.095553,2.10561603,92.500000
1705852800000,1004.528138,810.095553,2.10561603,92.340000
1705856400000,1004.822924,810.095553,2.10561603,92.480000
1705860000000,1005.349328,810.095553,2.10561603,92.730000
1705863600000,1004.780811,810.095553,2.10561603,92.460000
